data_recolha,finalidade,montante_eur,prazo_meses,prestacao_mensal_eur,taeg_pct,tan_pct,mtic_eur
2026-09-05,Outros Veículos Novos,75000.0,72,1378.87,10.9,9.35,100598.64
2026-09-05,Outros Veículos Novos,75000.0,78,1300.83,10.8,9.35,102784.74
2026-09-05,Outros Veículos Novos,75000.0,84,1234.27,10.8,9.35,104998.68
2026-09-05,Outros Veículos Novos,75000.0,90,1176.89,10.8,9.35,107240.1
2026-09-05,Outros Veículos Novos,75000.0,96,1133.31,10.9,9.5,110117.76
2026-09-05,Outros Veículos Novos,75000.0,102,1089.61,10.9,9.5,112460.22
2026-09-05,Outros Veículos Novos,75000.0,108,1051.03,10.9,9.5,114831.24
2026-09-05,Outros Veículos Novos,75000.0,114,1016.76,10.8,9.5,117230.64
2026-09-05,Outros Veículos Novos,75000.0,120,986.15,10.8,9.5,119658.0
2026-09-05,Viagens,2500.0,12,220.86,15.3,10.5,2694.32
2026-09-05,Viagens,2500.0,18,151.2,14.1,10.5,2765.6
2026-09-05,Viagens,2500.0,24,116.43,13.5,10.5,2838.32
2026-09-05,Viagens,2500.0,30,97.56,15.0,12.1,2970.8
2026-09-05,Viagens,2500.0,36,83.73,14.7,12.1,3058.28
2026-09-05,Viagens,5000.0,12,441.72,15.3,10.5,5388.64
2026-09-05,Viagens,5000.0,18,302.41,14.1,10.5,5531.38
2026-09-05,Viagens,5000.0,24,232.85,13.5,10.5,5676.4
2026-09-05,Viagens,5000.0,30,195.11,15.0,12.1,5941.3
2026-09-05,Viagens,5000.0,36,167.46,14.7,12.1,6116.56
2026-09-05,Viagens,10000.0,12,883.44,15.3,10.5,10777.28
2026-09-05,Viagens,10000.0,18,604.82,14.1,10.5,11062.76
2026-09-05,Viagens,10000.0,24,465.71,13.5,10.5,11353.04
2026-09-05,Viagens,10000.0,30,390.22,15.0,12.1,11882.6
2026-09-05,Viagens,10000.0,36,334.92,14.7,12.1,12233.12
